1.70539697e-02 -1.42298767e-02 4.44015297e+02 8.52101633e-02 1.24960775e+00 2.05913411e-04 1.70539697e-02 -1.42298767e-02 4.44015297e+02 8.52101633e-02 1.24960775e+00 2.05913411e-04
1.70217920e-02 -1.52522039e-02 4.44015300e+02 8.61352824e-02 1.24963544e+00 2.11846095e-04 1.70217920e-02 -1.52522039e-02 4.44015300e+02 8.61352824e-02 1.24963544e+00 2.11846095e-04
1.69896143e-02 -1.62745311e-02 4.44015303e+02 8.70604014e-02 1.24966312e+00 2.17778779e-04 1.69896143e-02 -1.62745311e-02 4.44015303e+02 8.70604014e-02 1.24966312e+00 2.17778779e-04
1.69574366e-02 -1.72968583e-02 4.44015305e+02 8.79855205e-02 1.24969081e+00 2.23711463e-04 1.69574366e-02 -1.72968583e-02 4.44015305e+02 8.79855205e-02 1.24969081e+00 2.23711463e-04
1.69252589e-02 -1.83191855e-02 4.44015308e+02 8.89106396e-02 1.24971849e+00 2.29644147e-04 1.69252589e-02 -1.83191855e-02 4.44015308e+02 8.89106396e-02 1.24971849e+00 2.29644147e-04
1.68937662e-02 -1.95343469e-02 4.44015311e+02 9.00071066e-02 1.24974546e+00 2.37156531e-04 1.68937662e-02 -1.95343469e-02 4.44015311e+02 9.00071066e-02 1.24974546e+00 2.37156531e-04
1.68622734e-02 -2.07495083e-02 4.44015314e+02 9.11035736e-02 1.24977244e+00 2.44668914e-04 1.68622734e-02 -2.07495083e-02 4.44015314e+02 9.11035736e-02 1.24977244e+00 2.44668914e-04
1.68307807e-02 -2.19646697e-02 4.44015317e+02 9.22000407e-02 1.24979941e+00 2.52181297e-04 1.68307807e-02 -2.19646697e-02 4.44015317e+02 9.22000407e-02 1.24979941e+00 2.52181297e-04
1.67992879e-02 -2.31798310e-02 4.44015320e+02 9.32965077e-02 1.24982638e+00 2.59693680e-04 1.67992879e-02 -2.31798310e-02 4.44015320e+02 9.32965077e-02 1.24982638e+00 2.59693680e-04
1.67677951e-02 -2.43949924e-02 4.44015323e+02 9.43929747e-02 1.24985335e+00 2.67206063e-04 1.67677951e-02 -2.43949924e-02 4.44015323e+02 9.43929747e-02 1.24985335e+00 2.67206063e-04
1.67368896e-02 -2.57334033e-02 4.44015327e+02 9.55989881e-02 1.24987966e+00 2.75896609e-04 1.67368896e-02 -2.57334033e-02 4.44015327e+02 9.55989881e-02 1.24987966e+00 2.75896609e-04
1.67059841e-02 -2.70718141e-02 4.44015330e+02 9.68050015e-02 1.24990597e+00 2.84587155e-04 1.67059841e-02 -2.70718141e-02 4.44015330e+02 9.68050015e-02 1.24990597e+00 2.84587155e-04
1.66750786e-02 -2.84102249e-02 4.44015334e+02 9.80110149e-02 1.24993227e+00 2.93277700e-04 1.66750786e-02 -2.84102249e-02 4.44015334e+02 9.80110149e-02 1.24993227e+00 2.93277700e-04
1.66441731e-02 -2.97486358e-02 4.44015338e+02 9.92170283e-02 1.24995858e+00 3.01968246e-04 1.66441731e-02 -2.97486358e-02 4.44015338e+02 9.92170283e-02 1.24995858e+00 3.01968246e-04
1.66132676e-02 -3.10870466e-02 4.44015341e+02 1.00423042e-01 1.24998489e+00 3.10658791e-04 1.66132676e-02 -3.10870466e-02 4.44015341e+02 1.00423042e-01 1.24998489e+00 3.10658791e-04
1.65828143e-02 -3.24818359e-02 4.44015345e+02 1.01678867e-01 1.25001059e+00 3.20056245e-04 1.65828143e-02 -3.24818359e-02 4.44015345e+02 1.01678867e-01 1.25001059e+00 3.20056245e-04
1.65523611e-02 -3.38766251e-02 4.44015349e+02 1.02934692e-01 1.25003630e+00 3.29453698e-04 1.65523611e-02 -3.38766251e-02 4.44015349e+02 1.02934692e-01 1.25003630e+00 3.29453698e-04
1.65219078e-02 -3.52714144e-02 4.44015353e+02 1.04190516e-01 1.25006200e+00 3.38851152e-04 1.65219078e-02 -3.52714144e-02 4.44015353e+02 1.04190516e-01 1.25006200e+00 3.38851152e-04
1.64914546e-02 -3.66662036e-02 4.44015357e+02 1.05446341e-01 1.25008771e+00 3.48248605e-04 1.64914546e-02 -3.66662036e-02 4.44015357e+02 1.05446341e-01 1.25008771e+00 3.48248605e-04
1.64610013e-02 -3.80609929e-02 4.44015361e+02 1.06702166e-01 1.25011341e+00 3.57646059e-04 1.64610013e-02 -3.80609929e-02 4.44015361e+02 1.06702166e-01 1.25011341e+00 3.57646059e-04
1.64308690e-02 -3.94653529e-02 4.44015365e+02 1.07965611e-01 1.25013858e+00 3.67342372e-04 1.64308690e-02 -3.94653529e-02 4.44015365e+02 1.07965611e-01 1.25013858e+00 3.67342372e-04
1.64007366e-02 -4.08697130e-02 4.44015369e+02 1.09229056e-01 1.25016374e+00 3.77038686e-04 1.64007366e-02 -4.08697130e-02 4.44015369e+02 1.09229056e-01 1.25016374e+00 3.77038686e-04
1.63706043e-02 -4.22740731e-02 4.44015373e+02 1.10492502e-01 1.25018890e+00 3.86735000e-04 1.63706043e-02 -4.22740731e-02 4.44015373e+02 1.10492502e-01 1.25018890e+00 3.86735000e-04
1.63404720e-02 -4.36784331e-02 4.44015377e+02 1.11755947e-01 1.25021406e+00 3.96431314e-04 1.63404720e-02 -4.36784331e-02 4.44015377e+02 1.11755947e-01 1.25021406e+00 3.96431314e-04
1.63103396e-02 -4.50827932e-02 4.44015381e+02 1.13019392e-01 1.25023923e+00 4.06127627e-04 1.63103396e-02 -4.50827932e-02 4.44015381e+02 1.13019392e-01 1.25023923e+00 4.06127627e-04
1.62804320e-02 -4.64707872e-02 4.44015385e+02 1.14266760e-01 1.25026390e+00 4.15845615e-04 1.62804320e-02 -4.64707872e-02 4.44015385e+02 1.14266760e-01 1.25026390e+00 4.15845615e-04
1.62505243e-02 -4.78587812e-02 4.44015389e+02 1.15514128e-01 1.25028857e+00 4.25563603e-04 1.62505243e-02 -4.78587812e-02 4.44015389e+02 1.15514128e-01 1.25028857e+00 4.25563603e-04
1.62206167e-02 -4.92467752e-02 4.44015393e+02 1.16761495e-01 1.25031323e+00 4.35281590e-04 1.62206167e-02 -4.92467752e-02 4.44015393e+02 1.16761495e-01 1.25031323e+00 4.35281590e-04
1.61907090e-02 -5.06347692e-02 4.44015397e+02 1.18008863e-01 1.25033790e+00 4.44999578e-04 1.61907090e-02 -5.06347692e-02 4.44015397e+02 1.18008863e-01 1.25033790e+00 4.44999578e-04
1.61608014e-02 -5.20227632e-02 4.44015401e+02 1.19256231e-01 1.25036257e+00 4.54717565e-04 1.61608014e-02 -5.20227632e-02 4.44015401e+02 1.19256231e-01 1.25036257e+00 4.54717565e-04
1.61310636e-02 -5.33838033e-02 4.44015405e+02 1.20477545e-01 1.25038678e+00 4.64308132e-04 1.61310636e-02 -5.33838033e-02 4.44015405e+02 1.20477545e-01 1.25038678e+00 4.64308132e-04
1.61013257e-02 -5.47448434e-02 4.44015409e+02 1.21698859e-01 1.25041098e+00 4.73898699e-04 1.61013257e-02 -5.47448434e-02 4.44015409e+02 1.21698859e-01 1.25041098e+00 4.73898699e-04
1.60715879e-02 -5.61058835e-02 4.44015413e+02 1.22920173e-01 1.25043519e+00 4.83489266e-04 1.60715879e-02 -5.61058835e-02 4.44015413e+02 1.22920173e-01 1.25043519e+00 4.83489266e-04
1.60418501e-02 -5.74669236e-02 4.44015417e+02 1.24141487e-01 1.25045939e+00 4.93079833e-04 1.60418501e-02 -5.74669236e-02 4.44015417e+02 1.24141487e-01 1.25045939e+00 4.93079833e-04
1.60121123e-02 -5.88279637e-02 4.44015421e+02 1.25362801e-01 1.25048360e+00 5.02670400e-04 1.60121123e-02 -5.88279637e-02 4.44015421e+02 1.25362801e-01 1.25048360e+00 5.02670400e-04
1.59825214e-02 -6.01604571e-02 4.44015425e+02 1.26556188e-01 1.25050736e+00 5.12076063e-04 1.59825214e-02 -6.01604571e-02 4.44015425e+02 1.26556188e-01 1.25050736e+00 5.12076063e-04
1.59529306e-02 -6.14929504e-02 4.44015429e+02 1.27749575e-01 1.25053112e+00 5.21481726e-04 1.59529306e-02 -6.14929504e-02 4.44015429e+02 1.27749575e-01 1.25053112e+00 5.21481726e-04
1.59233397e-02 -6.28254438e-02 4.44015433e+02 1.28942962e-01 1.25055488e+00 5.30887389e-04 1.59233397e-02 -6.28254438e-02 4.44015433e+02 1.28942962e-01 1.25055488e+00 5.30887389e-04
1.58937489e-02 -6.41579371e-02 4.44015437e+02 1.30136349e-01 1.25057864e+00 5.40293052e-04 1.58937489e-02 -6.41579371e-02 4.44015437e+02 1.30136349e-01 1.25057864e+00 5.40293052e-04
1.58641580e-02 -6.54904305e-02 4.44015441e+02 1.31329736e-01 1.25060241e+00 5.49698715e-04 1.58641580e-02 -6.54904305e-02 4.44015441e+02 1.31329736e-01 1.25060241e+00 5.49698715e-04
1.58347111e-02 -6.67968622e-02 4.44015445e+02 1.32497039e-01 1.25062573e+00 5.58914313e-04 1.58347111e-02 -6.67968622e-02 4.44015445e+02 1.32497039e-01 1.25062573e+00 5.58914313e-04
1.58052642e-02 -6.81032939e-02 4.44015449e+02 1.33664342e-01 1.25064906e+00 5.68129911e-04 1.58052642e-02 -6.81032939e-02 4.44015449e+02 1.33664342e-01 1.25064906e+00 5.68129911e-04
1.57758173e-02 -6.94097256e-02 4.44015453e+02 1.34831645e-01 1.25067239e+00 5.77345508e-04 1.57758173e-02 -6.94097256e-02 4.44015453e+02 1.34831645e-01 1.25067239e+00 5.77345508e-04
1.57463703e-02 -7.07161573e-02 4.44015457e+02 1.35998948e-01 1.25069572e+00 5.86561106e-04 1.57463703e-02 -7.07161573e-02 4.44015457e+02 1.35998948e-01 1.25069572e+00 5.86561106e-04
1.57169234e-02 -7.20225889e-02 4.44015460e+02 1.37166251e-01 1.25071904e+00 5.95776704e-04 1.57169234e-02 -7.20225889e-02 4.44015460e+02 1.37166251e-01 1.25071904e+00 5.95776704e-04
1.56876268e-02 -7.33065133e-02 4.44015464e+02 1.38310325e-01 1.25074194e+00 6.04819922e-04 1.56876268e-02 -7.33065133e-02 4.44015464e+02 1.38310325e-01 1.25074194e+00 6.04819922e-04
1.56583302e-02 -7.45904377e-02 4.44015468e+02 1.39454399e-01 1.25076485e+00 6.13863139e-04 1.56583302e-02 -7.45904377e-02 4.44015468e+02 1.39454399e-01 1.25076485e+00 6.13863139e-04
1.56290336e-02 -7.58743621e-02 4.44015472e+02 1.40598473e-01 1.25078775e+00 6.22906357e-04 1.56290336e-02 -7.58743621e-02 4.44015472e+02 1.40598473e-01 1.25078775e+00 6.22906357e-04
1.55997370e-02 -7.71582865e-02 4.44015476e+02 1.41742547e-01 1.25081065e+00 6.31949575e-04 1.55997370e-02 -7.71582865e-02 4.44015476e+02 1.41742547e-01 1.25081065e+00 6.31949575e-04
1.55704404e-02 -7.84422109e-02 4.44015479e+02 1.42886620e-01 1.25083355e+00 6.40992793e-04 1.55704404e-02 -7.84422109e-02 4.44015479e+02 1.42886620e-01 1.25083355e+00 6.40992793e-04
1.55413036e-02 -7.97068029e-02 4.44015483e+02 1.44010015e-01 1.25085603e+00 6.49886578e-04 1.55413036e-02 -7.97068029e-02 4.44015483e+02 1.44010015e-01 1.25085603e+00 6.49886578e-04
1.55121668e-02 -8.09713949e-02 4.44015487e+02 1.45133410e-01 1.25087851e+00 6.58780363e-04 1.55121668e-02 -8.09713949e-02 4.44015487e+02 1.45133410e-01 1.25087851e+00 6.58780363e-04
1.54830300e-02 -8.22359869e-02 4.44015491e+02 1.46256805e-01 1.25090099e+00 6.67674148e-04 1.54830300e-02 -8.22359869e-02 4.44015491e+02 1.46256805e-01 1.25090099e+00 6.67674148e-04
1.54538932e-02 -8.35005790e-02 4.44015495e+02 1.47380200e-01 1.25092347e+00 6.76567933e-04 1.54538932e-02 -8.35005790e-02 4.44015495e+02 1.47380200e-01 1.25092347e+00 6.76567933e-04
1.54247564e-02 -8.47651710e-02 4.44015498e+02 1.48503595e-01 1.25094595e+00 6.85461718e-04 1.54247564e-02 -8.47651710e-02 4.44015498e+02 1.48503595e-01 1.25094595e+00 6.85461718e-04
1.53957881e-02 -8.60127749e-02 4.44015502e+02 1.49608137e-01 1.25096801e+00 6.94226013e-04 1.53957881e-02 -8.60127749e-02 4.44015502e+02 1.49608137e-01 1.25096801e+00 6.94226013e-04
1.53668199e-02 -8.72603789e-02 4.44015506e+02 1.50712680e-01 1.25099008e+00 7.02990308e-04 1.53668199e-02 -8.72603789e-02 4.44015506e+02 1.50712680e-01 1.25099008e+00 7.02990308e-04
1.53378516e-02 -8.85079828e-02 4.44015509e+02 1.51817222e-01 1.25101214e+00 7.11754603e-04 1.53378516e-02 -8.85079828e-02 4.44015509e+02 1.51817222e-01 1.25101214e+00 7.11754603e-04
1.53088833e-02 -8.97555868e-02 4.44015513e+02 1.52921765e-01 1.25103421e+00 7.20518899e-04 1.53088833e-02 -8.97555868e-02 4.44015513e+02 1.52921765e-01 1.25103421e+00 7.20518899e-04
1.52799151e-02 -9.10031907e-02 4.44015517e+02 1.54026307e-01 1.25105628e+00 7.29283194e-04 1.52799151e-02 -9.10031907e-02 4.44015517e+02 1.54026307e-01 1.25105628e+00 7.29283194e-04
1.52511229e-02 -9.22353738e-02 4.44015521e+02 1.55113137e-01 1.25107793e+00 7.37932692e-04 1.52511229e-02 -9.22353738e-02 4.44015521e+02 1.55113137e-01 1.25107793e+00 7.37932692e-04
1.52223308e-02 -9.34675570e-02 4.44015524e+02 1.56199967e-01 1.25109959e+00 7.46582189e-04 1.52223308e-02 -9.34675570e-02 4.44015524e+02 1.56199967e-01 1.25109959e+00 7.46582189e-04
1.51935386e-02 -9.46997401e-02 4.44015528e+02 1.57286797e-01 1.25112124e+00 7.55231687e-04 1.51935386e-02 -9.46997401e-02 4.44015528e+02 1.57286797e-01 1.25112124e+00 7.55231687e-04
1.51647465e-02 -9.59319232e-02 4.44015532e+02 1.58373627e-01 1.25114290e+00 7.63881185e-04 1.51647465e-02 -9.59319232e-02 4.44015532e+02 1.58373627e-01 1.25114290e+00 7.63881185e-04
1.51359544e-02 -9.71641064e-02 4.44015535e+02 1.59460457e-01 1.25116456e+00 7.72530683e-04 1.51359544e-02 -9.71641064e-02 4.44015535e+02 1.59460457e-01 1.25116456e+00 7.72530683e-04
1.51073439e-02 -9.83818920e-02 4.44015539e+02 1.60530231e-01 1.25118581e+00 7.81075321e-04 1.51073439e-02 -9.83818920e-02 4.44015539e+02 1.60530231e-01 1.25118581e+00 7.81075321e-04
1.50787334e-02 -9.95996777e-02 4.44015542e+02 1.61600005e-01 1.25120706e+00 7.89619959e-04 1.50787334e-02 -9.95996777e-02 4.44015542e+02 1.61600005e-01 1.25120706e+00 7.89619959e-04
1.50501230e-02 -1.00817463e-01 4.44015546e+02 1.62669779e-01 1.25122832e+00 7.98164597e-04 1.50501230e-02 -1.00817463e-01 4.44015546e+02 1.62669779e-01 1.25122832e+00 7.98164597e-04
1.50215125e-02 -1.02035249e-01 4.44015550e+02 1.63739553e-01 1.25124957e+00 8.06709235e-04 1.50215125e-02 -1.02035249e-01 4.44015550e+02 1.63739553e-01 1.25124957e+00 8.06709235e-04
1.49929020e-02 -1.03253035e-01 4.44015553e+02 1.64809327e-01 1.25127083e+00 8.15253873e-04 1.49929020e-02 -1.03253035e-01 4.44015553e+02 1.64809327e-01 1.25127083e+00 8.15253873e-04
1.49644777e-02 -1.04457139e-01 4.44015557e+02 1.65862428e-01 1.25129168e+00 8.23700318e-04 1.49644777e-02 -1.04457139e-01 4.44015557e+02 1.65862428e-01 1.25129168e+00 8.23700318e-04
1.49360534e-02 -1.05661243e-01 4.44015561e+02 1.66915528e-01 1.25131254e+00 8.32146764e-04 1.49360534e-02 -1.05661243e-01 4.44015561e+02 1.66915528e-01 1.25131254e+00 8.32146764e-04
1.49076291e-02 -1.06865347e-01 4.44015564e+02 1.67968628e-01 1.25133340e+00 8.40593210e-04 1.49076291e-02 -1.06865347e-01 4.44015564e+02 1.67968628e-01 1.25133340e+00 8.40593210e-04
1.48792048e-02 -1.08069451e-01 4.44015568e+02 1.69021729e-01 1.25135426e+00 8.49039655e-04 1.48792048e-02 -1.08069451e-01 4.44015568e+02 1.69021729e-01 1.25135426e+00 8.49039655e-04
1.48507805e-02 -1.09273555e-01 4.44015571e+02 1.70074829e-01 1.25137512e+00 8.57486101e-04 1.48507805e-02 -1.09273555e-01 4.44015571e+02 1.70074829e-01 1.25137512e+00 8.57486101e-04
1.48225460e-02 -1.10464558e-01 4.44015575e+02 1.71111519e-01 1.25139559e+00 8.65839275e-04 1.48225460e-02 -1.10464558e-01 4.44015575e+02 1.71111519e-01 1.25139559e+00 8.65839275e-04
1.47943116e-02 -1.11655562e-01 4.44015578e+02 1.72148208e-01 1.25141606e+00 8.74192449e-04 1.47943116e-02 -1.11655562e-01 4.44015578e+02 1.72148208e-01 1.25141606e+00 8.74192449e-04
1.47660771e-02 -1.12846565e-01 4.44015582e+02 1.73184897e-01 1.25143653e+00 8.82545623e-04 1.47660771e-02 -1.12846565e-01 4.44015582e+02 1.73184897e-01 1.25143653e+00 8.82545623e-04
1.47378427e-02 -1.14037569e-01 4.44015586e+02 1.74221587e-01 1.25145700e+00 8.90898798e-04 1.47378427e-02 -1.14037569e-01 4.44015586e+02 1.74221587e-01 1.25145700e+00 8.90898798e-04
1.47096082e-02 -1.15228572e-01 4.44015589e+02 1.75258276e-01 1.25147747e+00 8.99251972e-04 1.47096082e-02 -1.15228572e-01 4.44015589e+02 1.75258276e-01 1.25147747e+00 8.99251972e-04
1.46815669e-02 -1.16407023e-01 4.44015593e+02 1.76278788e-01 1.25149756e+00 9.07516023e-04 1.46815669e-02 -1.16407023e-01 4.44015593e+02 1.76278788e-01 1.25149756e+00 9.07516023e-04
1.46535256e-02 -1.17585473e-01 4.44015596e+02 1.77299299e-01 1.25151765e+00 9.15780075e-04 1.46535256e-02 -1.17585473e-01 4.44015596e+02 1.77299299e-01 1.25151765e+00 9.15780075e-04
1.46254843e-02 -1.18763924e-01 4.44015600e+02 1.78319811e-01 1.25153774e+00 9.24044127e-04 1.46254843e-02 -1.18763924e-01 4.44015600e+02 1.78319811e-01 1.25153774e+00 9.24044127e-04
1.45974429e-02 -1.19942374e-01 4.44015603e+02 1.79340323e-01 1.25155782e+00 9.32308179e-04 1.45974429e-02 -1.19942374e-01 4.44015603e+02 1.79340323e-01 1.25155782e+00 9.32308179e-04
1.45694016e-02 -1.21120825e-01 4.44015607e+02 1.80360834e-01 1.25157791e+00 9.40572230e-04 1.45694016e-02 -1.21120825e-01 4.44015607e+02 1.80360834e-01 1.25157791e+00 9.40572230e-04
1.45415565e-02 -1.22287281e-01 4.44015610e+02 1.81365414e-01 1.25159763e+00 9.48751123e-04 1.45415565e-02 -1.22287281e-01 4.44015610e+02 1.81365414e-01 1.25159763e+00 9.48751123e-04
1.45137114e-02 -1.23453737e-01 4.44015614e+02 1.82369993e-01 1.25161734e+00 9.56930015e-04 1.45137114e-02 -1.23453737e-01 4.44015614e+02 1.82369993e-01 1.25161734e+00 9.56930015e-04
1.44858663e-02 -1.24620194e-01 4.44015617e+02 1.83374573e-01 1.25163706e+00 9.65108907e-04 1.44858663e-02 -1.24620194e-01 4.44015617e+02 1.83374573e-01 1.25163706e+00 9.65108907e-04
1.44580212e-02 -1.25786650e-01 4.44015621e+02 1.84379153e-01 1.25165677e+00 9.73287799e-04 1.44580212e-02 -1.25786650e-01 4.44015621e+02 1.84379153e-01 1.25165677e+00 9.73287799e-04
1.44301761e-02 -1.26953107e-01 4.44015624e+02 1.85383732e-01 1.25167649e+00 9.81466691e-04 1.44301761e-02 -1.26953107e-01 4.44015624e+02 1.85383732e-01 1.25167649e+00 9.81466691e-04
1.44025303e-02 -1.28108152e-01 4.44015628e+02 1.86372649e-01 1.25169583e+00 9.89564484e-04 1.44025303e-02 -1.28108152e-01 4.44015628e+02 1.86372649e-01 1.25169583e+00 9.89564484e-04
1.43748845e-02 -1.29263197e-01 4.44015631e+02 1.87361565e-01 1.25171518e+00 9.97662278e-04 1.43748845e-02 -1.29263197e-01 4.44015631e+02 1.87361565e-01 1.25171518e+00 9.97662278e-04
1.43472386e-02 -1.30418242e-01 4.44015634e+02 1.88350481e-01 1.25173453e+00 1.00576007e-03 1.43472386e-02 -1.30418242e-01 4.44015634e+02 1.88350481e-01 1.25173453e+00 1.00576007e-03
1.43195928e-02 -1.31573287e-01 4.44015638e+02 1.89339398e-01 1.25175388e+00 1.01385786e-03 1.43195928e-02 -1.31573287e-01 4.44015638e+02 1.89339398e-01 1.25175388e+00 1.01385786e-03
1.42919470e-02 -1.32728332e-01 4.44015641e+02 1.90328314e-01 1.25177322e+00 1.02195566e-03 1.42919470e-02 -1.32728332e-01 4.44015641e+02 1.90328314e-01 1.25177322e+00 1.02195566e-03
1.42645034e-02 -1.33872567e-01 4.44015645e+02 1.91301856e-01 1.25179221e+00 1.02997658e-03 1.42645034e-02 -1.33872567e-01 4.44015645e+02 1.91301856e-01 1.25179221e+00 1.02997658e-03
1.42370599e-02 -1.35016803e-01 4.44015648e+02 1.92275397e-01 1.25181120e+00 1.03799749e-03 1.42370599e-02 -1.35016803e-01 4.44015648e+02 1.92275397e-01 1.25181120e+00 1.03799749e-03
1.42096163e-02 -1.36161038e-01 4.44015652e+02 1.93248939e-01 1.25183018e+00 1.04601841e-03 1.42096163e-02 -1.36161038e-01 4.44015652e+02 1.93248939e-01 1.25183018e+00 1.04601841e-03
1.41821728e-02 -1.37305274e-01 4.44015655e+02 1.94222480e-01 1.25184917e+00 1.05403933e-03 1.41821728e-02 -1.37305274e-01 4.44015655e+02 1.94222480e-01 1.25184917e+00 1.05403933e-03
1.41547292e-02 -1.38449509e-01 4.44015658e+02 1.95196022e-01 1.25186816e+00 1.06206024e-03 1.41547292e-02 -1.38449509e-01 4.44015658e+02 1.95196022e-01 1.25186816e+00 1.06206024e-03
1.41274908e-02 -1.39583548e-01 4.44015662e+02 1.96154489e-01 1.25188679e+00 1.07000857e-03 1.41274908e-02 -1.39583548e-01 4.44015662e+02 1.96154489e-01 1.25188679e+00 1.07000857e-03
1.41002524e-02 -1.40717586e-01 4.44015665e+02 1.97112955e-01 1.25190542e+00 1.07795691e-03 1.41002524e-02 -1.40717586e-01 4.44015665e+02 1.97112955e-01 1.25190542e+00 1.07795691e-03
